OverallQual,GrLivArea,GarageArea,TotalBsmtSF,FullBath,MasVnrArea,Fireplaces,BsmtFinSF1,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,HalfBath,property_age,year_since_remod,ExterQual,KitchenQual,BsmtQual,HeatingQC,BsmtExposure,BsmtFinType1,GarageFinish,PavedDrive,LotShape,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,CentralAir,Neighborhood,SalePrice_log
4,1258,400,1198,0,0.0,0,1198,60.0,120,0,0,2,39,39,3.0,3.0,4.0,3.0,3.0,6.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,11.598726943661342
5,1432,588,1360,1,0.0,1,680,68.0,168,0,180,1,29,29,3.0,4.0,4.0,5.0,4.0,5.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.175613438045465
7,1502,644,1502,2,268.0,0,0,79.0,0,0,114,0,0,0,4.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,12.359523080243038
8,1694,776,1694,2,72.0,0,0,64.0,160,0,33,0,2,2,4.0,4.0,4.0,5.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.41044104151805
6,1671,472,959,2,0.0,1,786,58.0,0,712,38,1,6,6,3.0,3.0,4.0,5.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.061046873479915
6,2108,540,1127,2,0.0,2,626,120.0,0,872,0,0,73,22,3.0,4.0,3.0,5.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,12.367340793126296
10,3627,807,1930,3,1378.0,1,1387,118.0,361,1796,76,1,11,10,4.0,4.0,5.0,5.0,4.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,13.345506928718539
6,1118,358,1096,1,0.0,1,522,76.0,203,0,0,0,31,31,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.049418835484797
6,1261,433,1261,1,0.0,1,662,76.0,0,0,0,0,50,50,3.0,3.0,3.0,5.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.0015054797889
7,1250,625,625,2,0.0,0,0,35.0,0,625,54,1,2,1,4.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.05466819137094
5,3086,0,1598,3,0.0,1,152,138.0,122,971,0,0,61,13,3.0,5.0,3.0,3.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.20856952572876
6,2345,360,952,2,0.0,1,503,80.0,0,1175,0,1,74,56,3.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.384218830913648
8,2872,541,1683,2,337.0,1,700,85.0,0,743,33,1,15,7,4.0,4.0,4.0,5.0,1.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.560244459250788
5,923,264,876,1,0.0,0,658,37.0,362,0,0,0,24,23,3.0,3.0,3.0,3.0,1.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.691071650353702
6,1224,210,818,1,0.0,0,468,60.0,0,406,0,0,83,5,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.652687407345388
5,1343,186,731,1,0.0,1,0,54.0,192,523,0,1,88,59,3.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,11.95053502640496
5,1124,0,0,1,0.0,1,0,77.0,0,0,36,0,52,52,3.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.440354772135393
7,2514,693,1216,2,0.0,0,1216,85.0,0,1216,0,1,16,15,3.0,3.0,4.0,5.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.429216196844383
8,1652,482,1600,2,186.0,1,1480,64.0,162,0,53,0,0,0,5.0,4.0,5.0,5.0,4.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4,12.8802918162046
10,4476,813,2396,3,0.0,2,2096,160.0,171,2065,78,1,11,11,4.0,5.0,5.0,5.0,3.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,13.521139497361697
5,1130,720,1120,1,0.0,1,821,60.0,229,0,0,0,86,56,3.0,3.0,3.0,5.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.695247021764184
5,1572,995,1572,1,226.0,2,1159,50.0,0,0,263,1,44,44,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.137258329529814
5,1221,392,784,1,0.0,0,392,60.0,0,272,0,0,82,56,3.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.560762794384388
3,1699,420,978,2,0.0,0,440,107.0,0,685,74,0,109,39,3.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11.461632170582678
8,1624,757,1624,2,0.0,1,1456,89.0,0,0,114,0,12,11,4.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.476099782743233
7,1660,493,831,2,95.0,0,0,68.0,144,829,68,1,7,7,4.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.180754837545884
7,1804,442,994,2,0.0,1,0,60.0,140,776,60,1,11,11,3.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.14950229404178
4,1622,1356,1249,1,149.0,1,1159,73.0,439,0,0,0,46,32,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.031719258385396
8,1441,492,776,2,456.0,0,0,24.0,206,677,0,1,8,7,4.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.066810578196666
5,1472,250,702,1,0.0,0,0,60.0,0,630,0,0,82,13,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.736069016284437
6,1224,402,1224,2,425.0,0,883,73.0,0,0,304,0,10,10,3.0,3.0,5.0,5.0,1.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,12.013700752882718
6,1352,299,663,1,143.0,0,371,80.0,379,689,36,1,41,41,3.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.970350312009105
6,1456,400,728,2,0.0,0,0,51.0,100,728,24,1,3,3,3.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.078239274020289
7,1863,660,879,2,0.0,1,0,58.0,100,984,17,1,0,0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,12.297785453453374
7,1690,225,815,1,0.0,1,0,65.0,0,875,0,0,90,56,3.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.877568578558138
7,1212,573,1212,2,0.0,0,0,70.0,356,0,0,0,8,8,4.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.089538829274222
4,1382,459,1051,1,51.0,1,547,75.0,0,0,82,1,43,27,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.904967552746252
4,864,280,864,1,0.0,0,0,71.0,0,0,0,0,36,36,3.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,11.661776411702583
7,1779,546,866,2,0.0,0,0,80.0,198,913,36,1,11,11,3.0,4.0,4.0,5.0,3.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.195517131590657
5,1348,216,884,1,0.0,1,0,50.0,0,464,0,0,84,12,3.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.669929213779893
7,1630,451,1630,2,171.0,1,0,75.0,74,0,234,0,9,8,4.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.269047444691562
5,1074,495,1056,1,0.0,0,788,78.0,0,0,88,1,31,31,3.0,3.0,4.0,5.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,11.941455846009388
7,2196,701,2158,2,234.0,1,485,90.0,84,0,70,0,19,18,4.0,4.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.513189630620563
4,1056,384,1056,1,0.0,0,1056,66.5,0,0,42,0,40,40,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,11.580584113444043
6,1700,544,1682,2,120.0,0,340,70.0,192,0,23,0,3,3,4.0,4.0,4.0,5.0,3.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.206072645530174
5,1283,506,931,1,0.0,0,504,70.0,0,0,0,0,46,28,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.84939770159144
8,1660,500,1660,2,420.0,1,1220,85.0,322,0,50,0,0,0,4.0,4.0,5.0,5.0,2.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,12.577636201962656
6,1845,462,1055,2,0.0,1,0,70.0,635,790,104,1,18,18,4.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.14950229404178
8,1752,492,559,2,0.0,0,427,152.0,325,672,12,0,22,5,4.0,3.0,4.0,4.0,3.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.007621706806335
4,672,234,672,1,0.0,0,344,50.0,0,0,113,0,68,59,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.635143097694478
4,960,364,648,0,0.0,0,648,71.0,88,0,0,0,41,5,3.0,3.0,3.0,5.0,3.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.884489021402711
5,999,300,925,1,0.0,0,784,69.0,150,0,72,0,44,44,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.809319478024031
5,894,384,894,1,0.0,0,180,99.0,0,0,0,0,41,41,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.736069016284437
6,1902,539,0,2,0.0,0,0,68.0,0,584,0,0,32,32,3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,11.626254150277232
8,1314,552,1300,2,72.0,0,936,72.0,135,0,112,0,0,0,4.0,4.0,4.0,5.0,2.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,12.343466568968994
4,912,0,0,1,0.0,0,0,52.0,0,240,0,0,59,56,3.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,11.296012463406655
6,1218,0,672,1,236.0,0,0,21.0,201,546,0,1,35,35,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,11.424094251263613
5,912,288,912,1,0.0,0,312,66.0,0,0,0,0,42,42,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,11.652687407345388
5,1211,322,952,1,0.0,1,250,55.0,0,0,63,0,40,40,3.0,3.0,3.0,5.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.805595078933049
6,1846,315,1040,2,320.0,1,196,78.0,0,678,0,0,58,57,3.0,3.0,3.0,5.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.870599909242044
5,2136,528,2136,2,44.0,0,756,89.0,0,0,30,0,55,55,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,11.834284063781393
7,1490,388,788,2,0.0,1,724,60.0,100,702,75,1,4,3,4.0,4.0,4.0,5.0,3.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.122691036591123
6,1138,264,588,1,63.0,0,507,65.0,224,0,0,0,49,49,3.0,3.0,3.0,5.0,3.0,6.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.884489021402711
6,1933,668,894,2,74.0,1,0,86.0,100,1039,18,1,1,1,4.0,4.0,4.0,5.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.273731294003989
5,912,576,912,1,300.0,0,595,72.0,0,0,240,0,43,0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.898187865760873
9,1702,1052,1702,1,766.0,1,1540,65.0,0,0,72,1,0,0,5.0,5.0,5.0,5.0,1.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,12.813917896253697
5,1507,404,1075,2,0.0,0,666,70.0,0,0,0,0,48,48,3.0,3.0,3.0,4.0,1.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.751942365440728
5,2620,600,1361,2,1.0,1,498,71.0,155,1259,24,2,30,30,3.0,3.0,4.0,5.0,1.0,6.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.154779351142624
5,1190,540,1106,1,120.0,0,803,70.0,0,0,18,0,44,44,3.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.794337924408413
4,1224,462,0,2,0.0,0,0,70.0,0,0,0,0,45,45,3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.53076538309856
5,1188,531,1188,1,180.0,0,1000,73.0,0,0,0,0,51,51,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,11.863582336583399
5,1964,0,940,1,0.0,0,0,55.0,0,940,192,1,97,58,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,11.77528972943772
5,1784,180,747,1,0.0,0,0,96.0,203,892,40,1,92,56,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,11.841415931849784
7,1626,474,764,2,106.0,0,0,36.0,0,862,27,1,7,7,4.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.075394321888057
7,1948,434,847,2,0.0,1,0,41.0,100,1101,48,1,2,1,4.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.180754837545884
6,1141,484,1141,1,0.0,0,0,63.0,0,0,0,1,1,1,4.0,3.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,11.867097278690842
8,1484,472,1476,2,32.0,1,428,64.0,120,0,33,0,1,1,4.0,5.0,4.0,5.0,3.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.490875577231112
7,1768,543,884,2,252.0,0,550,65.0,0,884,63,1,5,5,4.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.323411137947407
7,1689,954,1689,2,0.0,0,0,83.0,0,0,56,0,0,0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,12.422505731952896
7,1173,528,1053,2,81.0,2,885,85.0,0,0,120,0,36,36,3.0,4.0,4.0,3.0,4.0,6.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,12.043553716032399
10,2076,850,2076,2,0.0,1,1386,107.0,216,0,229,1,0,0,5.0,5.0,5.0,5.0,4.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,13.049792684569493
8,1517,400,792,1,0.0,2,0,74.0,0,725,0,0,77,56,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.345834587905333
6,1868,477,585,3,74.0,1,0,78.0,268,728,112,1,23,4,3.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,12.089538829274222
